sample_id,mgs_level,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15
415,MGS1,-1.0101949,-1.0864254,-1.4876671,0.3408276,1.5586638,1.4104419,0.85073525,0.513371,-0.49410313,-0.77415186,0.40673235,-0.2820102,-1.0853698,-0.3396271,-2.0136404,-0.36574987
425,MGS1,-1.289999,-1.8355786,-3.2943237,1.2857175,0.86150783,0.41429198,0.2540418,0.5637085,1.3710235,-0.7026959,2.3962278,0.9456276,0.18645719,-0.4340126,-1.5687143,1.2202278
447,MGS1,-0.6549771,-0.8116247,0.5646455,-0.27831402,1.0014445,0.45811564,0.75480497,0.08160656,-0.36136135,0.58727455,0.04366277,0.33214128,-2.5014899,-1.5043703,0.46153107,0.31971344
452,MGS1,-0.4127434,-0.014198179,-1.6083373,-1.0970062,1.4549242,-0.6395371,0.76888174,-0.025515342,0.5514132,0.30348268,-1.4896076,-0.14690134,-0.6640505,-1.3366731,1.5632987,-0.27655947
466,MGS1,0.7306718,-1.4058838,-2.2802022,2.0116215,0.63015336,-0.16303074,0.08179778,-0.08473173,0.850175,-1.896125,3.019246,-0.09955982,0.9104904,1.0395654,-2.2349389,1.6895486
468,MGS1,0.08913841,-0.33267632,0.63144106,-0.59884274,0.61977696,1.5089273,0.72915506,0.11585424,-1.2373561,0.30323857,-0.44044828,-0.39586818,-2.0980065,-1.219161,-0.7330859,-1.4748894
480,MGS1,0.19270901,-0.4046626,-2.2586825,-0.8514398,0.14923802,-0.046968058,-0.4976638,0.9715603,1.8057932,-0.002873728,1.8576207,1.658953,-1.0813779,-1.0048141,1.1762967,1.9874753
490,MGS1,1.1621283,-0.9560665,-1.0064232,0.72710645,-0.33299243,-0.1963803,-0.15789336,-0.4556981,0.9217656,-1.0833441,1.861025,0.19351354,1.0794852,0.5013944,-1.3959479,1.4983442
491,MGS1,1.4035505,-0.96744674,0.5738563,0.21060583,-0.031703033,1.0011187,0.12162817,-2.2784126,-0.34536317,-1.1498717,-0.3001308,-1.4683956,0.004450904,-0.5618454,-1.728017,-0.9955841
495,MGS1,-1.0167394,-1.6498342,-3.283915,0.92672855,0.7886269,0.5356771,0.57261276,0.010813084,1.8146763,-1.2672797,2.1848435,1.4483392,0.36161977,-0.8588801,-1.298994,2.0922809
499,MGS1,-0.4864291,-0.64300394,-3.4039085,-0.050810494,1.2200046,-0.41178378,1.915806,1.1476971,0.90213305,-0.75577176,2.7615218,0.75072336,-0.08015286,0.08083175,-0.8972588,1.8125032
501,MGS1,0.88898903,-1.1599257,-0.44263285,0.18279704,1.2502034,2.0099368,-0.49803275,-0.5028146,-0.12602632,0.4068848,-1.1618481,-0.010663678,-2.7528589,-2.3269815,-0.6424798,-0.3567503
503,MGS1,0.6071018,-0.49786156,-1.9228299,-1.3012981,-0.09906564,-0.006154629,0.8400465,1.5022227,0.031613905,-0.2624614,1.7019565,1.0311378,-0.6624356,-0.8532223,0.1851479,0.76568514
506,MGS1,0.4062073,-1.2894816,-2.6576293,-0.3372202,0.53322434,0.75391495,-0.55907357,1.1274704,0.80489326,0.6385677,1.6085035,1.6122577,-0.5848682,-0.6289914,-0.077370815,1.6702164
517,MGS1,-0.15822957,-0.56344134,0.85277987,-0.10437108,0.54640293,2.1368127,0.70086896,0.62639064,-1.3676828,0.4553751,-0.24294697,-1.3914382,-2.318068,0.10053489,-0.7097731,-0.6461464
518,MGS1,-1.0378137,-1.0802126,-2.1699772,0.10620016,1.2509608,0.17195155,0.66760385,1.1407807,0.96214104,-1.0554671,0.14835836,0.05046245,-0.9750812,-1.1821755,-0.06904819,-0.3159592
526,MGS1,1.3809807,-0.22850038,-1.9760008,-0.95840305,0.016843501,-0.4482762,0.8291336,1.1886634,0.4746442,0.077967435,2.518371,0.6656931,-0.23513277,0.7671417,1.4344189,2.8177488
11,MGS4,1.7202077,-0.26598516,0.77195585,-0.5069738,-0.22756983,0.67623794,-1.3997892,-0.060756527,-0.69165623,0.1530221,0.123548135,-0.82569456,-0.3541139,-0.23345806,0.4562423,-0.44206968
33,MGS4,0.799308,-1.3917534,0.5336204,-0.40942392,-0.8239353,1.2539471,-0.6100099,-0.46394095,0.37177756,-0.44065982,-0.25727332,-0.15601134,-1.0515795,-0.81919664,-1.5902271,-0.5512656
46,MGS4,0.3298965,-0.6548323,-0.043613087,-1.8807048,-0.45837647,0.9338959,-0.25671375,1.3962914,0.3490149,-0.32668483,-0.77369016,-0.853764,-1.4881924,-0.2500336,-0.16244277,0.07987159
47,MGS4,-1.1733797,-1.0756209,-1.6777267,0.21822122,1.4806426,1.421082,0.61357504,-0.7275313,0.035408646,0.99840367,-0.57576984,-0.17913403,-0.5045084,-1.3497359,-0.93425274,-0.4632149
60,MGS4,0.98815507,-0.33896405,1.1038965,-1.3585465,-0.6974965,-0.009315979,-0.29933658,0.038509462,0.30383953,-0.6221276,-0.7918766,-0.4744653,-1.2731868,-0.7672024,-0.25909704,-0.24893326
73,MGS4,-0.4555402,-0.5758628,-0.33818975,-0.05234622,1.2404964,1.0630841,1.1538534,-1.1510373,-0.92188036,0.28258747,-1.6624163,-1.7917532,-0.82253814,0.57685,0.2113704,-0.57925516
94,MGS4,-0.48443064,-1.2931839,0.23724851,0.22300982,0.72556597,1.033471,-0.015581265,-1.4816705,0.14379755,-0.32849294,-1.4334267,-1.1129699,-0.22384791,-1.8801707,-1.4351566,-1.6894715
95,MGS4,-0.7219395,-1.4125141,0.18195094,-0.38670698,-0.34840387,0.671774,-0.23137447,-0.16000186,-0.3982933,-0.050778817,0.009204119,-0.41365126,-0.1381611,-0.94411397,-1.9582593,-0.1339078
106,MGS4,0.17553374,0.2590951,0.8447594,-0.6050829,0.02894427,-1.5004683,-0.05925654,-0.18043731,0.7719924,-1.7736846,-0.6780062,-1.4049617,-0.5403793,0.034792148,0.172103,-1.4824429
107,MGS4,0.42562887,0.6207679,0.105642326,-0.22856057,1.4667803,0.372492,-1.6069244,-1.5320319,0.9398353,0.89047295,-3.824913,-2.3374345,-0.8378291,0.44569376,2.6628792,0.30945414
116,MGS4,0.40958136,-0.32352808,0.27243996,-0.65207195,0.17819922,0.75697106,-0.475765,-0.32140157,0.18145208,-0.6168582,-1.4702241,-1.1573375,0.4491568,-1.8909731,-0.9501123,-2.1417172
124,MGS4,-0.9173998,-0.10992926,-0.31796262,-0.65180695,0.19459462,-1.6139095,0.637024,-0.20172812,-0.042332213,0.9350425,1.180404,-0.5667355,0.2863682,0.57964176,1.3082181,1.5063735
125,MGS4,-0.34529912,-0.466614,-1.8925285,-0.5032556,1.38484,0.4691557,-0.7524112,0.09128163,0.9689097,0.13909917,-1.0656897,-0.5406733,-0.8379085,-0.5189116,-0.2406609,-0.21832494
133,MGS4,-0.07363223,0.28434026,-0.9178517,-0.4291173,1.1112012,-0.40320575,-0.024229024,0.42534053,0.9447054,0.31941786,-2.4134655,-1.2532991,-0.2749182,0.32374665,2.5562465,0.35241407
148,MGS4,-0.670988,-0.12389239,1.3088276,-0.7385795,0.44925728,0.2019169,-1.2604846,-0.7490085,0.35087052,-0.23511477,-1.9306453,-1.5217198,-0.61603653,-1.7363038,0.18025891,-1.3330307
150,MGS4,-0.3693137,-0.5307083,-0.20901503,-0.35968298,0.6030935,-0.695347,-1.4435012,-2.0262651,1.2452316,0.85858715,-1.7582289,-0.51989293,-0.80892056,-0.3475353,1.1596593,1.5083828
157,MGS4,-1.1565475,-0.42719406,-1.2264205,-0.15049729,1.590165,0.30764994,0.8547342,-0.0944465,0.06940651,0.46268436,-0.6999565,-1.2693975,-1.061718,-0.605742,-0.66616315,-1.2847
160,MGS4,1.7954053,-0.28939652,-0.2776764,-0.57674116,-0.533013,-0.030220635,-1.2439052,-0.28217146,1.0656606,0.2877395,-0.31081095,-0.21236357,-0.12935412,-0.27828997,1.7671065,0.48162076
178,MGS4,-0.7251659,-0.90440863,0.82254785,0.38015175,-0.14578308,1.3088957,-0.39863133,-0.69839245,-0.19029953,0.43704337,0.14969128,-1.7050937,-0.10558027,0.12766328,-1.6873037,-0.5780145
