sample_id,mgs_level,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15
377,MGS1,-1.4999003,-0.71458846,1.3711135,0.6453612,0.9818577,-0.63409704,-0.38908458,0.5235153,-0.24126635,0.09294768,0.16055268,-0.8542008,0.4013094,-1.0045553,0.8845062,-0.16545975
379,MGS1,0.06288374,1.8656292,-0.10478352,-0.063589856,-1.3784465,-0.4168192,0.32196382,0.52553505,0.53880864,1.6970861,2.0628054,0.020638792,0.5356369,0.26333162,0.77195126,-0.27738532
384,MGS1,-0.46898946,0.2271012,0.535833,1.3804812,-1.1314665,-0.6564851,-0.12581517,-0.5311114,-0.22006182,1.1417465,-1.4151926,0.96898496,0.97622937,-1.5010997,0.8432324,0.5116364
386,MGS1,0.28782353,-0.15766028,1.5674574,-0.06055242,-1.1282102,0.5612151,-0.43395013,0.36390042,0.45929798,-0.0443339,0.50915194,0.29926893,1.0205145,0.089557424,0.64386976,0.4104767
389,MGS1,-0.7219282,-0.26574388,0.7911028,0.3604218,0.11716146,-0.23228833,-1.0188911,0.79788935,-0.3115307,-0.3155491,-0.54111713,-0.7387732,0.3418614,0.9073939,0.2943964,1.1665286
394,MGS1,-1.801099,0.12938973,-0.56403965,0.1884956,0.10953776,-0.05004434,-1.1377065,1.1248908,-0.56626636,0.789514,1.9021738,-1.4891475,-0.38314828,-0.059935212,0.74030745,-0.26691213
396,MGS1,-0.36232585,1.0699676,-0.67666537,0.17997192,-0.74885863,-0.49091703,0.8176237,0.092166215,-0.3495199,2.460769,2.3543248,0.50749123,0.4763501,-0.68271685,0.46207994,-0.48096213
404,MGS1,-0.008625134,-1.5812852,1.5817697,-0.4021202,0.038893837,0.78177613,-0.76869124,1.1066023,-0.004555112,-0.15459117,0.23596585,-1.4961749,0.015692882,1.2332373,1.1913073,-0.05580739
405,MGS1,-0.75803024,-1.2982333,-0.66561884,0.4322591,-0.48812878,1.5465745,-1.1757419,-1.845748,0.06458869,-0.36705345,-0.13944459,-0.77676475,1.4323415,0.9359157,0.51120603,1.8071226
406,MGS1,-0.36024854,-0.4951463,-1.1547116,0.80611235,-2.4489639,0.7068961,-0.24051963,-1.8286039,1.6042261,-0.096088044,-0.10830709,-0.07157173,0.19529906,-0.25895846,0.5047219,1.3896154
413,MGS1,0.3119637,0.84796864,-0.4801371,0.095377475,0.52258855,0.89682794,1.0559417,1.3602197,2.3509612,1.6516844,2.4672244,-1.0741568,-0.31500623,-0.34172285,1.217011,-1.2775923
414,MGS1,-0.80321455,-0.5664945,-1.3383676,1.0601412,0.5627528,1.317239,-0.63522506,-0.6620348,2.080911,-0.81064725,0.2713795,-0.4887167,-0.37162557,-0.7296444,0.002268954,0.8092186
415,MGS1,-0.85233694,-0.8968589,-1.71826,-0.56236017,-0.12769923,0.85423404,0.15317218,-0.7123111,0.2936082,0.38273475,1.2077671,-1.1525325,-0.4943566,0.99017596,0.13089977,0.6222019
425,MGS1,-0.2722895,0.53886145,-0.21830367,-0.03612718,-0.63773715,0.49295947,0.86564404,1.996703,1.6519264,1.3876381,2.154443,-0.9330155,-1.3983917,0.7438324,2.0866735,-1.1701967
447,MGS1,-0.09394222,0.083914556,-0.17976868,0.4252228,-1.7165619,0.16945244,-0.4572927,-0.022088028,-0.14325653,0.39785504,-0.037752263,1.3491054,0.7312276,0.43938482,-0.80853134,1.630266
452,MGS1,-0.73897994,0.3945781,0.15899518,1.3622252,-1.2761179,-0.22828278,-1.3148891,1.5952046,-1.778111,0.030397754,-1.4244099,-0.32952467,-0.06697266,0.77116334,1.5805838,1.3780086
466,MGS1,-0.22023225,0.034027483,-0.6049163,-0.2893005,0.7227338,-0.034714352,2.0234725,1.0894178,1.7370558,1.3995979,2.6107318,-0.0527222,-1.0988315,-0.97710204,0.88510424,-2.517887
468,MGS1,-0.62812203,-1.147581,-0.017178813,-0.50985134,-1.2249843,0.64942205,-0.7755898,-0.6476987,-0.13769846,-1.4310164,0.0775237,0.10945356,1.2744951,-0.27198488,-0.43342084,1.5215595
480,MGS1,-0.021280974,1.6637477,0.17703561,0.7352612,-1.8476799,-0.51520294,0.6070546,0.08655013,1.0919977,1.7838478,0.8812151,0.15732244,0.7328203,-0.34785265,1.3197634,0.24255891
490,MGS1,-0.10555693,0.039636984,-0.8253821,-0.35410318,-0.3253508,-0.18703426,1.8196533,1.0074621,0.8464302,1.1952087,0.7692587,1.1044571,-0.97143674,-1.8912529,0.06431003,-1.3691307
491,MGS1,0.25525793,-2.7404077,-0.39841855,-0.005298508,0.10100305,0.94385135,0.44660106,0.07704084,1.4478246,-1.1580979,-0.3766622,0.9375326,-0.54221714,-1.8518122,-0.9794574,-0.13597332
495,MGS1,0.21016867,0.5064321,-0.5517371,0.17265712,-1.0407205,0.382162,1.7693518,1.9653494,2.7637086,1.8403646,1.8992121,0.04834553,-1.4485366,0.12172339,1.9775515,-0.36369562
499,MGS1,-0.32920754,1.7614595,-0.48738223,-0.86050165,-0.98273456,-0.3922562,1.4554467,2.5170317,0.5472867,1.6683475,2.187748,-0.10066525,-1.1430912,0.84551793,1.5515893,-0.9385436
501,MGS1,0.23490636,-1.0373834,-0.8176958,1.2358078,-1.1740998,1.6666042,-0.6655466,-1.4344262,1.220144,-1.050172,-0.51262814,0.55474234,1.1781507,-1.1404978,0.28368142,1.3875247
503,MGS1,0.003016998,0.5576909,-0.19527051,-0.2522331,-2.431115,-0.59199893,-0.08893023,0.8365935,0.12739967,0.8066141,0.9690393,-0.47788516,0.9948287,-0.04452989,1.1277287,0.39968306
506,MGS1,0.19048171,1.2368424,-0.25576523,1.4625357,-2.0724409,0.4638262,-0.5347928,0.090788655,1.1302999,1.6314303,0.92496306,-1.3312485,0.251529,0.22159693,2.8819563,-0.5686381
517,MGS1,-1.041275,-2.3209667,-0.5083626,-0.28800493,-0.5865269,0.17898874,-0.06441363,-1.7849243,-0.14953916,-0.7869175,0.4719986,-0.46416295,1.7879307,-0.61514544,-0.20780896,1.23905
518,MGS1,-0.41436934,-0.020061977,0.12479759,0.13260345,-0.34814516,0.2504995,-0.386986,1.6720667,-0.15000816,0.49518493,0.7457674,-1.0351951,0.35126957,0.87372077,1.6525564,0.61927074
526,MGS1,-0.19047694,1.0754086,-0.6696801,0.4854691,-2.3584077,-1.6519877,0.89650154,0.26565677,0.25011608,2.2195287,0.951835,-0.1869549,0.87833935,-0.77836514,1.0622602,-1.037432
11,MGS4,-0.01226975,-1.3126682,0.76905775,0.56284237,-0.44842,0.46125743,-0.85041416,-0.83711356,-0.04409302,-0.3640142,-0.6292187,-0.8238633,0.93480587,-0.6431833,1.4770925,-0.18027955
33,MGS4,-0.17550014,-1.3140329,-0.38789442,0.44868892,-1.1208287,1.0768741,-0.6260463,-0.89489365,0.8157034,-0.16799772,-0.14137548,0.2727585,0.4697325,-1.1780573,-0.30519864,-0.12946497
46,MGS4,-1.0618151,-1.3652402,-0.56216204,0.3277877,-1.4679344,0.31621802,-0.7190942,-1.3324662,-0.61847574,0.92287034,-0.40328902,-1.6817274,1.4634784,-0.01712226,1.0589895,0.88386595
47,MGS4,-1.1918874,0.023172121,-0.6323297,0.46976507,-0.85635436,0.90818936,-0.9241612,0.033644516,-0.69569194,-0.82649106,-0.08382913,0.26434165,-0.7388394,0.1719811,0.52185565,0.46558505
60,MGS4,-0.37847385,-1.0441628,-0.22347315,0.020123798,-0.9932021,0.11801346,-0.019056384,-0.4782126,-0.17014685,0.19722061,-0.8230097,0.16179372,1.1042018,-1.1908585,-0.8646911,0.8641531
73,MGS4,-1.5155354,-0.51388097,-1.6207678,-0.14120255,-0.22862038,-0.44158745,-0.42346033,-0.43660438,-1.2358567,-1.0445045,-1.7638738,0.34292632,-0.18853295,-0.9739477,-0.4077094,0.2201537
94,MGS4,-0.30566317,-1.3767636,0.12331254,0.3831867,-0.14622366,1.4133825,-1.1552882,0.44773293,-0.19459134,-1.2552339,-1.0995911,0.960848,-0.68395084,-0.10748449,-0.31489122,0.8014337
95,MGS4,-0.29251388,-0.9464622,0.13059081,0.28298,-0.059336122,1.0666584,0.07331053,1.3378036,-1.0133324,0.20149526,0.25383586,0.13318081,-0.5476899,-0.8673742,1.0576065,0.1736736
106,MGS4,-2.2341359,-1.368063,0.8400563,-0.5202135,0.93710613,-0.6580173,-1.6082704,0.6244306,-1.3115652,-0.063693844,0.014591339,-1.2601671,0.7600187,-0.52602893,0.11625199,0.013749529
107,MGS4,-1.441056,-0.36788166,-0.12538922,1.3762183,0.65090686,-1.0226463,-0.5637046,-1.6209064,-0.87824154,-0.9966651,-4.457909,-0.39466,0.7358892,-1.6725718,0.2278628,1.6346773
116,MGS4,-0.27286607,-1.0786883,1.6355529,-0.083696105,0.6061864,1.1896979,-1.2314756,0.6794051,-1.114783,-1.8359563,-1.1636747,0.061893143,0.3800203,-0.003043564,0.76815975,1.3148057
124,MGS4,-1.5296379,1.4906932,-0.12816405,-0.59342253,-0.5539346,-1.8572863,0.73219734,0.7136126,-1.7909805,0.9551408,-0.35223657,1.4415655,-0.31485927,-0.85790664,-0.57620466,0.2199647
125,MGS4,-1.416439,0.83296937,-0.03432505,1.1401101,0.8675206,0.95443577,-1.1052172,-1.255124,-0.47091568,0.051075738,-0.4756859,-1.1205553,0.1169844,0.42211348,1.4380114,0.8410491
133,MGS4,-1.8497686,0.5276481,-0.44903603,0.97183317,0.13725479,-1.4914297,-0.4573637,-0.57767737,-1.9757305,-0.14915147,-2.674126,-0.3267855,0.4464482,-0.4248545,1.0070055,1.0115606
148,MGS4,-1.030746,-0.3512376,1.5033493,0.2153696,1.0706326,0.33000332,-0.8175455,-0.30754048,-1.1920514,-1.2282172,-2.00922,0.4519755,0.9878308,-0.71076506,-0.14799672,2.2830338
150,MGS4,-0.80147195,1.469784,-1.359612,1.9058286,0.052149538,-0.6324882,-0.05351516,-0.52111465,-0.6519779,0.89845884,-2.7477355,0.69475925,-0.5241314,-2.1235337,-0.12111696,0.22303465
157,MGS4,-1.1809449,-0.8421665,0.010663744,-0.62997365,0.043593075,0.51479644,-0.87356776,0.044761445,-0.62289,-1.0225124,0.18100053,-0.3303312,-0.19259885,0.78684795,-0.30631196,1.1729298
160,MGS4,-0.2499189,0.20106086,-0.09692554,0.8715436,-1.4694831,-0.3749962,-0.47780073,-0.86518323,-0.18640468,0.15960965,-1.8973296,0.42902046,0.7878825,-1.7564201,0.5447904,-0.6262297
178,MGS4,-1.3608537,-2.078693,0.49116033,-0.23342578,0.3623147,0.30598292,0.11235201,-0.5742112,-0.19430515,-0.68645114,0.03784927,0.19662966,0.0642594,-0.8167564,-0.28173068,0.14955616
